first_name,last_name,student_id,ofcl,rule_id,rule_name,courses_1,courses_2,courses_3,courses_4,courses_5,courses_6,courses_7
,,284655,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,703955,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,703955,,135,2 AP Courses,MCS43X,MCS21X,,,,,
,,703955,,138,AP MATH,ZZ,,,,,,
,,703955,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,703955,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,871397,,133,AP English (must rank AP English in other section),EES87XGP_WAITLIST,EES87X3_WAITLIST,EES87X5_WAITLIST,,,,
,,871397,,135,2 AP Courses,MCS43X,ZQAPHVHT,,,,,
,,871397,,138,AP MATH,MSS21X,,,,,,
,,871397,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X,SBS43X,SQS21X_WAITLIST,,,,
,,871397,,143,AP Physical Science (must rank AP Physical Sci in other section),SPS21X,SCS43X,SPS43X_WAITLIST,,,,
,,243283,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,243283,,136,3 AP Courses,MCS43X,ZQAPPHYSICAL,ZQAPBIO,,,,
,,243283,,138,AP MATH,MCS21X,,,,,,
,,243283,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SQS21X,ZZNOAPBIO,ZZNOAPBIO,,,,
,,243283,,143,AP Physical Science (must rank AP Physical Sci in other section),SPS43X,SPS21X,ZZNOAPPHY,,,,
,,993746,,123,4 AP Courses,MCS43X,ZQAPMAMI,ZQAPHVHT,ZQAPENG,,,
,,993746,,133,AP English (must rank AP English in other section),EES87X3,ZZNOAPENG,ZZNOAPENG,,,,
,,993746,,138,AP MATH,ZZ,,,,,,
,,993746,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,,,,,
,,993746,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,451871,,123,4 AP Courses,ZQAPHVHT,ZQAPMAMI,ZQAPENG,ZQAPPHYSICAL,,,
,,451871,,133,AP English (must rank AP English in other section),EES87X3,EES87XGP,EES87X5,,,,
,,451871,,138,AP MATH,ZZ,,,,,,
,,451871,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,451871,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS43X,SPS43X,SPS21X,,,,
,,384086,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,384086,,136,3 AP Courses,MCS43X_WAITLIST,ZQAPPHYSICAL,HVS11X,,,,
,,384086,,138,AP MATH,MCS21X,,,,,,
,,384086,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,384086,,143,AP Physical Science (must rank AP Physical Sci in other section),SPS43X_WAITLIST,SPS21X,ZZNOAPPHY,,,,
,,285115,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,285115,,134,1 AP Course,MCS43X_WAITLIST,,,,,,
,,285115,,138,AP MATH,ZZ,,,,,,
,,285115,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,285115,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,536756,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,536756,,136,3 AP Courses,MCS43X,MKS21X,FMS87X,,,,
,,536756,,138,AP MATH,ZZ,,,,,,
,,536756,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SBS43X,ZZNOAPBIO,,,,,
,,536756,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,506146,,123,4 AP Courses,ZQAPPHYSICAL,ZQAPMAMI,ZQAPENG,FMS87X,,,
,,506146,,133,AP English (must rank AP English in other section),EES87X3,EES87X5,EES87XGP,,,,
,,506146,,138,AP MATH,ZZ,,,,,,
,,506146,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,506146,,143,AP Physical Science (must rank AP Physical Sci in other section),SPS43X,SPS21X,ZZNOAPPHY,,,,
,,583051,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,583051,,135,2 AP Courses,ZQAPBIO,MSS21X,,,,,
,,583051,,138,AP MATH,MCS21X,,,,,,
,,583051,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SBS43X,SQS21X,SWS21X,,,,
,,583051,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS43X,SPS21X,SPS43X_WAITLIST,,,,
,,174772,,123,4 AP Courses,ZQAPBIO,MCS43X,ZQAPHEHV,FLS87X,,,
,,174772,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,174772,,138,AP MATH,MCS21X,,,,,,
,,174772,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SBS43X,SBS43X,SBS43X,,,,
,,174772,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,192370,,123,4 AP Courses,MCS21X,ZQAPPHYSICAL,ZZ,ZZ,,,
,,192370,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,192370,,138,AP MATH,MCS21X,,,,,,
,,192370,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,192370,,143,AP Physical Science (must rank AP Physical Sci in other section),SPS21X,ZZNOAPPHY,ZZNOAPPHY,,,,
,,432436,,123,4 AP Courses,ZQAPBIO,MCS43X,ZQAPENG,HVS11X,,,
,,432436,,133,AP English (must rank AP English in other section),EES87XGP,EES87X5,EES87X3,,,,
,,432436,,138,AP MATH,ZZ,,,,,,
,,432436,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SBS43X,SQS21X,ZZNOAPBIO,,,,
,,432436,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,774804,,133,AP English (must rank AP English in other section),EES87XGP,EES87X5,EES87X3,,,,
,,774804,,135,2 AP Courses,ZQAPMAMI,ZQAPENG,,,,,
,,774804,,138,AP MATH,MSS21X,,,,,,
,,774804,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,774804,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,559307,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,559307,,135,2 AP Courses,ZQAPHVHT,ZQAPMAMI,,,,,
,,559307,,138,AP MATH,MCS21X,,,,,,
,,559307,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,559307,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,844940,,123,4 AP Courses,ZQAPMAMI,MCS43X,ZQAPHVHT,ZQAPENG,,,
,,844940,,133,AP English (must rank AP English in other section),EES87XGP,EES87X3,EES87X5,,,,
,,844940,,138,AP MATH,ZZ,,,,,,
,,844940,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,844940,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,636040,,123,4 AP Courses,MCS21X,ZQAPENG,ZQAPPHYSICAL,ZZ,,,
,,636040,,133,AP English (must rank AP English in other section),EES87XGP,EES87X3,EES87X5,,,,
,,636040,,138,AP MATH,MCS21X,,,,,,
,,636040,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,636040,,143,AP Physical Science (must rank AP Physical Sci in other section),SPS21X,ZZNOAPPHY,ZZNOAPPHY,,,,
,,255061,,123,4 AP Courses,ZQAPPHYSICAL,ZQAPMAMI,HVS11X,FMS87X,,,
,,255061,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,255061,,138,AP MATH,ZZ,,,,,,
,,255061,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,255061,,143,AP Physical Science (must rank AP Physical Sci in other section),SPS43X,SPS43X,SPS21X,,,,
,,709687,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,709687,,136,3 AP Courses,ZQAPPHYSICAL,MCS43X,ZQAPHEHV,,,,
,,709687,,138,AP MATH,MCS21X,,,,,,
,,709687,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,,,,,
,,709687,,143,AP Physical Science (must rank AP Physical Sci in other section),SPS21X,SCS43X,ZZNOAPPHY,,,,
,,955426,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,955426,,135,2 AP Courses,ZQAPBIO,ZZ,,,,,
,,955426,,138,AP MATH,ZZ,,,,,,
,,955426,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SBS43X,ZZNOAPBIO,ZZNOAPBIO,,,,
,,955426,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,729404,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,729404,,135,2 AP Courses,MCS43X_WAITLIST,ZQAPMAMI,,,,,
,,729404,,138,AP MATH,MCS21X,,,,,,
,,729404,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,729404,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,482882,,123,4 AP Courses,ZQAPPHYSICAL,MCS43X,ZQAPHEHV,ZQAPBIO,,,
,,482882,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,482882,,138,AP MATH,MCS21X,,,,,,
,,482882,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SQS21X,ZZNOAPBIO,ZZNOAPBIO,,,,
,,482882,,143,AP Physical Science (must rank AP Physical Sci in other section),SPS21X,SPS43X,ZZNOAPPHY,,,,
,,959032,,123,4 AP Courses,ZQAPPHYSICAL,MCS43X,HES21X,FJS87X,,,
,,959032,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,959032,,138,AP MATH,ZZ,,,,,,
,,959032,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,959032,,143,AP Physical Science (must rank AP Physical Sci in other section),SPS43X,SPS21X,ZZNOAPPHY,,,,
,,885533,,123,4 AP Courses,ZQAPPHYSICAL,MCS43X,ZQAPHEHV,FMS87X,,,
,,885533,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,885533,,138,AP MATH,ZZ,,,,,,
,,885533,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,885533,,143,AP Physical Science (must rank AP Physical Sci in other section),SPS21X,SPS43X,ZZNOAPPHY,,,,
,,485893,,123,4 AP Courses,HVS11XG,ZQAPPHYSICAL,MSS21X,ZZ,,,
,,485893,,133,AP English (must rank AP English in other section),EES87X3,EES87XGP,EES87X5,,,,
,,485893,,138,AP MATH,MSS21X,,,,,,
,,485893,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SQS21X,ZZNOAPBIO,,,,,
,,485893,,143,AP Physical Science (must rank AP Physical Sci in other section),SPS43X,SPS21X,ZZNOAPPHY,,,,
,,262926,,133,AP English (must rank AP English in other section),EES87X5_WAITLIST,EES87X3_WAITLIST,EES87XGP_WAITLIST,,,,
,,262926,,136,3 AP Courses,MSS21X,FMS87X,ZQAPENG,,,,
,,262926,,138,AP MATH,MSS21X,,,,,,
,,262926,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,262926,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,555153,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,555153,,135,2 AP Courses,FMS87X_WAITLIST,HVS11X_WAITLIST,,,,,
,,555153,,138,AP MATH,MCS21X,,,,,,
,,555153,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,,,,,
,,555153,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,937144,,123,4 AP Courses,ZQAPPHYSICAL,HVS11X,ZQAPENG,ZQAPBIO,,,
,,937144,,133,AP English (must rank AP English in other section),EES87X3,EES87X5,EES87XGP,,,,
,,937144,,138,AP MATH,ZZ,,,,,,
,,937144,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SQS21X,ZZNOAPBIO,ZZNOAPBIO,,,,
,,937144,,143,AP Physical Science (must rank AP Physical Sci in other section),SPS43X,SPS43X,SPS21X,,,,
,,255740,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,255740,,136,3 AP Courses,ZQAPBIO,ZQAPHEHV,FJS87X,,,,
,,255740,,138,AP MATH,MCS21X,,,,,,
,,255740,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SBS43X,SWS21X,ZZNOAPBIO,,,,
,,255740,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,830743,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,830743,,136,3 AP Courses,ZQAPPHYSICAL,ZQAPHEHV,ZQAPBIO,,,,
,,830743,,138,AP MATH,MCS21X,,,,,,
,,830743,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SBS43X,SQS21X,ZZNOAPBIO,,,,
,,830743,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS43X,ZZNOAPPHY,ZZNOAPPHY,,,,
,,270503,,133,AP English (must rank AP English in other section),EES87X3_WAITLIST,EES87XGP_WAITLIST,EES87X5_WAITLIST,,,,
,,270503,,136,3 AP Courses,HVS11XG,ZQAPENG,ZZ,,,,
,,270503,,138,AP MATH,ZZ,,,,,,
,,270503,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,270503,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,392024,,133,AP English (must rank AP English in other section),EES87XGP,EES87X5,EES87X3,,,,
,,392024,,135,2 AP Courses,ZQAPENG,ZQAPHVHT,,,,,
,,392024,,138,AP MATH,MCS21X_WAITLIST,,,,,,
,,392024,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,392024,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,342599,,133,AP English (must rank AP English in other section),EES87X3_WAITLIST,EES87X5_WAITLIST,EES87XGP_WAITLIST,,,,
,,342599,,135,2 AP Courses,ZQAPPHYSICAL,ZQAPBIO,,,,,
,,342599,,138,AP MATH,ZZ,,,,,,
,,342599,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X,SQS21X,ZZNOAPBIO,,,,
,,342599,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS43X,ZZNOAPPHY,ZZNOAPPHY,,,,
,,468633,,123,4 AP Courses,FMS87X,MCS43X,HVS11XG,ZQAPBIO,,,
,,468633,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,468633,,138,AP MATH,MCS21X,,,,,,
,,468633,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SQS21X,ZZNOAPBIO,,,,,
,,468633,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,812523,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,812523,,135,2 AP Courses,MCS21X,ZQAPHEHV,,,,,
,,812523,,138,AP MATH,MCS21X,,,,,,
,,812523,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,812523,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,734561,,133,AP English (must rank AP English in other section),EES87XGP_WAITLIST,EES87X5_WAITLIST,ZZNOAPENG,,,,
,,734561,,134,1 AP Course,MCS21X_WAITLIST,,,,,,
,,734561,,138,AP MATH,MCS21X_WAITLIST,,,,,,
,,734561,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SBS43X_WAITLIST,SWS21X_WAITLIST,ZZNOAPBIO,,,,
,,734561,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS43X_WAITLIST,SPS21X_WAITLIST,ZZNOAPPHY,,,,
,,534187,,123,4 AP Courses,MCS43X,ZQAPHEHV,ZQAPBIO,ZQAPENG,,,
,,534187,,133,AP English (must rank AP English in other section),EES87XGP,EES87X3,EES87X5,,,,
,,534187,,138,AP MATH,ZZ,,,,,,
,,534187,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SQS21X,ZZNOAPBIO,,,,,
,,534187,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,862801,,123,4 AP Courses,ZQAPBIO,MCS43X,ZQAPENG,ZQAPHEHV,,,
,,862801,,133,AP English (must rank AP English in other section),EES87X5,EES87XGP,EES87X3,,,,
,,862801,,138,AP MATH,ZZ,,,,,,
,,862801,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SBS43X,ZZNOAPBIO,ZZNOAPBIO,,,,
,,862801,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,886829,,123,4 AP Courses,FFS87X,ZQAPHVHT,MCS43X,ZQAPENG,,,
,,886829,,133,AP English (must rank AP English in other section),EES87X5,EES87X3,EES87XGP,,,,
,,886829,,138,AP MATH,MCS21X,,,,,,
,,886829,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,886829,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,606443,,133,AP English (must rank AP English in other section),EES87X5,EES87X3,EES87XGP,,,,
,,606443,,136,3 AP Courses,MCS21X,ZQAPMAMI,ZQAPPHYSICAL,,,,
,,606443,,138,AP MATH,MCS21X,,,,,,
,,606443,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,,,,,,
,,606443,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS43X,ZZNOAPPHY,ZZNOAPPHY,,,,
,,599628,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,599628,,135,2 AP Courses,ZQAPPHYSICAL,MCS21X,,,,,
,,599628,,138,AP MATH,MCS21X,,,,,,
,,599628,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,599628,,143,AP Physical Science (must rank AP Physical Sci in other section),SPS43X,SPS21X,SCS43X,,,,
,,989057,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,989057,,135,2 AP Courses,ZQAPMAMI,MCS43X,,,,,
,,989057,,138,AP MATH,MCS21X,,,,,,
,,989057,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,,,,,
,,989057,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,532484,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,532484,,134,1 AP Course,MCS43X_WAITLIST,,,,,,
,,532484,,138,AP MATH,MCS21X,,,,,,
,,532484,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SQS21X_WAITLIST,ZZNOAPBIO,ZZNOAPBIO,,,,
,,532484,,143,AP Physical Science (must rank AP Physical Sci in other section),SPS43X_WAITLIST,SPS21X_WAITLIST,ZZNOAPPHY,,,,
,,462139,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,462139,,136,3 AP Courses,ZQAPPHYSICAL,ZQAPHEHV,FMS87X,,,,
,,462139,,138,AP MATH,MSS21X,,,,,,
,,462139,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,462139,,143,AP Physical Science (must rank AP Physical Sci in other section),SPS43X,SPS21X,ZZNOAPPHY,,,,
,,384180,,133,AP English (must rank AP English in other section),EES87XGP,EES87X3,EES87X5,,,,
,,384180,,136,3 AP Courses,HVS11X,ZQAPENG,FLS87X,,,,
,,384180,,138,AP MATH,ZZ,,,,,,
,,384180,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,384180,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,592118,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,592118,,136,3 AP Courses,ZQAPMAMI,ZQAPBIO,MCS43X,,,,
,,592118,,138,AP MATH,MSS21X,,,,,,
,,592118,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SQS21X,ZZNOAPBIO,ZZNOAPBIO,,,,
,,592118,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,717996,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,717996,,135,2 AP Courses,MCS43X,ZQAPPHYSICAL,,,,,
,,717996,,138,AP MATH,ZZ,,,,,,
,,717996,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,717996,,143,AP Physical Science (must rank AP Physical Sci in other section),SPS43X,SPS21X,SCS43X,,,,
,,902662,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,902662,,136,3 AP Courses,ZQAPBIO,ZQAPPHYSICAL,HES21X,,,,
,,902662,,138,AP MATH,MCS21X,,,,,,
,,902662,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SBS43X,SWS21X,SQS21X,,,,
,,902662,,143,AP Physical Science (must rank AP Physical Sci in other section),SPS21X,SPS43X_WAITLIST,ZZNOAPPHY,,,,
,,597634,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,597634,,135,2 AP Courses,MCS21X,ZQAPPHYSICAL,,,,,
,,597634,,138,AP MATH,MCS21X,,,,,,
,,597634,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SQS21X,ZZNOAPBIO,,,,,
,,597634,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS43X,ZZNOAPPHY,ZZNOAPPHY,,,,
,,740818,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,740818,,136,3 AP Courses,ZQAPMAMI,ZQAPPHYSICAL,MCS43X,,,,
,,740818,,138,AP MATH,MSS21X,,,,,,
,,740818,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,740818,,143,AP Physical Science (must rank AP Physical Sci in other section),SPS21X,SPS43X_WAITLIST,ZZNOAPPHY,,,,
,,859195,,123,4 AP Courses,MCS43X,ZQAPPHYSICAL,ZZ,ZZ,,,
,,859195,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,859195,,138,AP MATH,ZZ,,,,,,
,,859195,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,859195,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS43X,ZZNOAPPHY,ZZNOAPPHY,,,,
,,530813,,133,AP English (must rank AP English in other section),EES87X5_WAITLIST,EES87X3_WAITLIST,EES87XGP_WAITLIST,,,,
,,530813,,134,1 AP Course,ZQAPBIO,,,,,,
,,530813,,138,AP MATH,MCS21X,,,,,,
,,530813,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SQS21X_WAITLIST,ZZNOAPBIO,ZZNOAPBIO,,,,
,,530813,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS43X_WAITLIST,ZZNOAPPHY,ZZNOAPPHY,,,,
,,220272,,123,4 AP Courses,ZQAPPHYSICAL,MCS43X,HVS11X,ZZ,,,
,,220272,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,220272,,138,AP MATH,MCS21X,,,,,,
,,220272,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,220272,,143,AP Physical Science (must rank AP Physical Sci in other section),SPS43X,SPS21X,ZZNOAPPHY,,,,
,,582104,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
