StudentID,LastName,FirstName,BirthDate,OffClass,Grade,Level,EthnicCode,HomeLang,MealCode,Attempted,Earned,English/ENL Avg,Social Studies Avg,Mathematics Avg,Science Avg,Foreign Language Avg,Arts Avg,Overall Avg
790381,,,,,,,,,,33,33,93.40,89.99,92.09,94.25,85.39,92.54,93.28
986303,,,,,,,,,,14.5,14.5,86.47,83.66,94.38,98.74,88.85,95.56,93.28
822858,,,,,,,,,,12.5,12.5,83.87,92.67,92.12,100.00,90.41,92.24,93.89
859755,,,,,,,,,,10.5,10.5,86.84,88.40,93.46,99.00,86.58,92.72,93.16
559274,,,,,,,,,,6.5,6.5,84.93,88.79,89.27,98.23,89.45,0.00,77.11
999580,,,,,,,,,,25.5,25.5,94.63,85.58,100.00,97.75,89.56,92.70,95.37
610456,,,,,,,,,,11.5,11.5,96.32,83.41,86.72,94.80,96.09,92.79,93.69
774804,,,,,,,,,,35.5,35.5,91.19,82.57,92.52,90.04,90.29,97.97,92.76
566384,,,,,,,,,,24.5,24.5,93.46,86.08,94.19,84.60,92.22,91.39,92.32
559307,,,,,,,,,,37.5,37.5,87.11,95.86,87.04,90.33,90.87,95.15,93.06
844940,,,,,,,,,,37.5,37.5,93.56,98.79,90.84,91.16,82.20,97.06,94.27
722442,,,,,,,,,,33.5,33.5,96.79,93.35,100.00,99.01,91.13,95.29,97.93
176666,,,,,,,,,,19.5,19.5,97.73,89.43,90.68,90.70,87.74,96.61,94.15
721065,,,,,,,,,,11.5,11.5,85.46,91.69,93.71,86.00,88.11,94.08,91.84
464252,,,,,,,,,,23.5,23.5,92.62,88.95,95.75,93.00,89.31,100.00,95.27
785350,,,,,,,,,,38.5,38.5,88.92,87.18,87.98,92.56,92.62,100.00,93.54
266319,,,,,,,,,,10.5,10.5,100.00,78.19,93.61,97.30,90.98,0.00,78.68
339255,,,,,,,,,,14.5,14.5,96.31,95.36,94.53,100.00,94.17,0.00,82.06
879981,,,,,,,,,,25.5,25.5,96.41,88.62,93.55,93.80,83.18,93.24,93.47
636040,,,,,,,,,,37.5,37.5,83.71,86.64,91.67,94.01,90.37,98.68,92.85
698621,,,,,,,,,,15.5,15.5,92.69,90.13,97.45,91.76,93.73,98.41,96.03
264855,,,,,,,,,,28.5,28.5,89.11,87.67,91.31,88.50,90.32,95.62,92.42
366180,,,,,,,,,,14.5,14.5,88.69,91.66,99.11,92.97,88.54,93.85,94.47
134794,,,,,,,,,,22.5,22.5,85.85,85.68,95.74,95.07,85.95,100.00,93.38
228390,,,,,,,,,,12.5,12.5,93.95,91.67,96.56,91.95,91.29,95.30,95.45
516330,,,,,,,,,,13.5,13.5,92.68,92.66,93.85,97.79,86.67,97.17,95.47
962496,,,,,,,,,,26.5,26.5,95.95,90.35,98.69,100.00,88.49,99.13,97.43
255061,,,,,,,,,,43.5,43.5,90.10,90.61,98.43,100.00,89.54,94.14,95.80
709687,,,,,,,,,,45.5,45.5,96.05,90.28,100.00,95.45,91.62,93.29,96.45
955426,,,,,,,,,,39.5,39.5,96.77,87.61,95.81,95.61,90.22,97.98,96.00
729404,,,,,,,,,,42.5,42.5,98.88,87.94,95.09,95.14,85.16,95.85,95.01
482882,,,,,,,,,,45.5,45.5,96.22,88.90,89.70,88.09,80.96,97.50,92.23
959032,,,,,,,,,,42.5,42.5,96.80,91.35,98.42,96.20,85.97,96.88,96.27
976649,,,,,,,,,,14.5,14.5,89.99,89.44,99.66,91.34,96.58,0.00,79.83
373178,,,,,,,,,,7.5,7.5,91.48,91.20,96.73,88.06,87.15,94.65,93.54
885533,,,,,,,,,,53.5,53.5,90.36,91.44,96.00,90.31,88.91,95.85,94.14
544411,,,,,,,,,,14.5,14.5,87.46,84.09,92.45,90.47,90.45,96.24,92.19
903637,,,,,,,,,,6.5,6.5,95.80,84.46,95.66,91.76,91.28,100.00,95.16
485893,,,,,,,,,,40.5,40.5,90.59,86.02,95.09,93.82,86.20,99.03,93.79
262926,,,,,,,,,,39.5,39.5,85.30,84.94,99.89,99.27,87.97,95.93,94.22
367770,,,,,,,,,,6.5,6.5,97.02,90.89,98.90,88.34,88.75,0.00,79.32
589038,,,,,,,,,,13.5,13.5,90.69,88.31,94.26,92.97,89.69,97.22,94.19
771138,,,,,,,,,,24.5,24.5,88.48,88.25,97.33,93.80,83.76,99.08,93.78
385839,,,,,,,,,,10.5,10.5,90.88,87.57,95.28,95.17,88.87,0.00,78.29
555153,,,,,,,,,,37.5,37.5,86.53,91.26,88.39,94.13,95.34,91.26,93.15
835203,,,,,,,,,,29.5,29.5,91.47,86.72,100.00,91.28,91.86,92.49,94.30
938013,,,,,,,,,,29.5,29.5,95.44,95.10,94.27,96.41,91.90,98.03,97.19
726259,,,,,,,,,,24.5,24.5,96.05,89.93,94.04,89.17,87.15,97.04,94.23
552931,,,,,,,,,,27.5,27.5,84.66,93.92,100.00,87.91,91.07,97.45,94.50
937144,,,,,,,,,,47.5,47.5,87.81,87.23,95.22,96.13,93.28,98.13,94.97
342321,,,,,,,,,,24.5,24.5,92.24,81.03,97.33,98.58,97.43,100.00,96.43
255740,,,,,,,,,,39.5,39.5,92.93,94.86,95.95,99.31,83.25,94.42,95.45
993830,,,,,,,,,,27.5,27.5,89.13,91.73,88.61,93.05,92.76,100.00,94.55
168651,,,,,,,,,,10.5,10.5,89.63,91.75,91.03,99.15,87.95,0.00,78.58
830743,,,,,,,,,,43,43,87.84,93.78,92.63,92.68,89.10,100.00,94.67
270503,,,,,,,,,,42.5,42.5,96.43,84.85,97.63,91.77,83.24,100.00,94.32
392024,,,,,,,,,,43.5,43.5,93.50,87.86,96.64,93.55,90.09,99.49,95.52
342599,,,,,,,,,,38.5,38.5,88.65,95.41,87.56,91.43,92.40,95.86,93.88
468633,,,,,,,,,,37.5,37.5,91.16,95.07,97.81,92.71,96.35,94.95,96.67
301037,,,,,,,,,,43,43,96.15,86.20,86.28,97.73,91.27,94.19,93.97
705031,,,,,,,,,,25.5,25.5,89.83,87.00,94.06,100.00,91.11,94.76,94.80
370193,,,,,,,,,,12.5,12.5,96.21,84.43,90.26,95.65,94.20,96.55,94.88
685336,,,,,,,,,,42.5,42.5,89.54,89.57,98.87,92.88,86.97,98.12,94.66
111221,,,,,,,,,,14.5,14.5,88.26,86.61,99.39,86.55,91.44,96.90,93.53
812523,,,,,,,,,,38.5,38.5,90.21,90.23,91.23,93.75,90.98,96.02,94.07
779734,,,,,,,,,,10.5,10.5,92.93,92.08,91.83,90.41,82.07,92.89,92.37
964291,,,,,,,,,,21.5,21.5,93.07,95.56,92.38,99.45,93.46,95.79,96.95
734561,,,,,,,,,,41.5,39.5,84.18,89.14,98.12,89.15,89.67,93.35,92.60
881688,,,,,,,,,,28,28,87.97,92.93,97.48,93.93,76.68,95.75,92.79
269597,,,,,,,,,,24.5,24.5,89.07,87.36,93.95,93.79,82.74,94.59,92.25
534187,,,,,,,,,,40.5,40.5,89.48,93.57,96.40,89.02,96.36,95.27,95.35
862457,,,,,,,,,,23.5,23.5,88.48,88.90,93.98,89.72,86.18,98.15,92.90
862801,,,,,,,,,,36,36,94.38,94.83,94.39,94.86,83.15,97.29,95.15
591231,,,,,,,,,,11.5,11.5,98.72,87.83,96.33,100.00,100.00,100.00,99.15
886829,,,,,,,,,,42.5,42.5,97.69,85.05,92.29,98.05,90.74,100.00,95.97
221488,,,,,,,,,,13.5,13.5,92.56,89.64,92.24,100.00,88.75,94.70,94.98
606443,,,,,,,,,,43.5,43.5,91.47,88.83,91.68,90.08,91.96,97.29,93.88
282353,,,,,,,,,,21.5,21.5,91.23,98.39,98.37,99.19,91.22,94.56,97.49
281784,,,,,,,,,,40.5,40.5,94.31,92.68,100.00,92.15,88.46,99.07,96.45
602380,,,,,,,,,,23.5,23.5,93.24,98.52,96.91,89.87,86.63,92.48,94.94
599628,,,,,,,,,,39.5,39.5,90.83,80.64,97.49,84.88,94.50,100.00,93.39
689256,,,,,,,,,,30.5,30.5,93.18,89.72,97.11,95.38,93.16,100.00,96.76
940252,,,,,,,,,,13.5,13.5,95.71,88.41,89.50,88.99,93.89,92.26,93.46
198559,,,,,,,,,,12.5,12.5,88.86,87.31,91.45,95.27,93.14,0.00,78.00
989057,,,,,,,,,,40.5,40.5,97.73,88.86,91.50,99.99,94.32,100.00,97.40
874968,,,,,,,,,,10.5,10.5,96.40,92.22,98.26,90.07,88.21,96.38,95.59
532484,,,,,,,,,,37.5,36.5,88.39,87.91,90.94,88.73,91.61,94.92,92.42
462139,,,,,,,,,,43.5,43.5,83.95,89.44,97.55,98.19,87.27,94.64,93.84
690883,,,,,,,,,,14.5,14.5,92.84,86.39,100.00,96.80,87.65,0.00,79.28
329075,,,,,,,,,,14.5,14.5,93.51,90.27,95.76,92.59,82.97,0.00,77.85
384180,,,,,,,,,,37.5,37.5,94.30,84.04,95.80,100.00,88.81,98.49,95.57
592118,,,,,,,,,,37.5,37.5,88.03,86.64,95.26,97.69,92.22,95.37,94.54
440336,,,,,,,,,,14.5,14.5,87.36,85.40,90.36,92.09,89.93,0.00,76.19
583106,,,,,,,,,,23.5,23.5,94.35,85.67,95.96,92.35,90.75,97.41,94.75
973240,,,,,,,,,,25.5,25.5,90.42,83.79,100.00,97.44,87.08,97.86,94.77
617450,,,,,,,,,,22.5,22.5,89.67,79.68,95.85,93.29,89.20,96.40,92.68
717996,,,,,,,,,,39.5,39.5,88.35,83.38,100.00,89.65,91.49,93.61,93.08
155786,,,,,,,,,,27.5,27.5,87.51,88.48,95.41,99.72,87.39,99.78,95.05
228960,,,,,,,,,,24.5,24.5,93.93,85.89,95.90,100.00,82.59,94.25,94.09
902662,,,,,,,,,,37.5,37.5,90.57,86.95,96.48,90.44,93.70,89.49,93.27
648388,,,,,,,,,,13.5,13.5,97.84,85.49,97.29,95.16,91.28,92.95,95.34
166327,,,,,,,,,,26.5,26.5,87.33,93.73,93.87,91.30,91.08,92.62,93.66
919876,,,,,,,,,,11.5,10.5,85.63,89.98,95.39,95.04,87.38,93.46,93.14
759212,,,,,,,,,,29.5,29.5,93.50,84.28,99.77,99.81,89.75,94.80,95.65
347813,,,,,,,,,,28.5,28.5,97.50,90.81,95.44,100.00,92.43,98.92,97.85
597634,,,,,,,,,,38.5,38.5,93.15,92.03,91.34,94.10,89.73,92.29,94.11
740818,,,,,,,,,,43.5,43.5,93.57,92.04,92.73,100.00,91.83,100.00,97.03
654463,,,,,,,,,,37.5,37.5,94.58,90.92,97.79,88.90,90.04,93.29,94.59
452904,,,,,,,,,,24.5,24.5,88.91,87.00,98.58,97.52,94.37,92.06,95.07
552043,,,,,,,,,,12.5,12.5,92.15,91.18,89.47,91.60,90.25,96.33,93.83
693806,,,,,,,,,,21.5,21.5,98.84,91.99,96.30,90.90,91.22,95.35,96.10
609833,,,,,,,,,,16.5,16.5,93.35,87.54,94.47,88.73,91.98,93.93,93.67
349581,,,,,,,,,,25.5,25.5,95.33,87.21,88.23,98.26,95.60,95.41,95.34
280363,,,,,,,,,,25.5,25.5,95.74,88.11,90.06,94.67,89.78,100.00,95.06
347893,,,,,,,,,,14.5,14.5,89.76,88.28,92.92,95.76,93.18,0.00,78.65
734057,,,,,,,,,,28.5,28.5,95.06,89.96,99.42,91.75,91.97,100.00,96.69
859195,,,,,,,,,,40.5,40.5,95.97,88.64,98.53,98.00,85.66,96.38,95.86
979020,,,,,,,,,,14.5,14.5,89.06,87.05,94.00,91.31,89.83,100.00,93.88
625737,,,,,,,,,,24.5,24.5,86.86,90.64,96.17,95.57,85.87,98.19,94.22
973904,,,,,,,,,,26.08,25.58,98.34,88.64,97.98,93.92,94.46,97.13,97.08
516667,,,,,,,,,,23.5,23.5,87.13,87.93,99.56,94.21,90.34,96.23,94.57
530813,,,,,,,,,,36.5,35.5,90.52,85.08,91.02,92.29,89.25,100.00,93.36
707984,,,,,,,,,,27.5,27.5,91.39,91.67,93.98,91.00,93.97,100.00,95.67
351613,,,,,,,,,,25.5,25.5,93.41,91.79,92.72,90.90,87.47,95.99,94.05
561233,,,,,,,,,,7.5,7.5,86.61,85.32,99.74,96.83,86.48,92.52,93.25
831618,,,,,,,,,,31.5,29.5,87.93,94.85,97.60,98.73,83.47,94.54,94.85
365527,,,,,,,,,,29.5,29.5,91.48,93.48,86.03,94.35,91.55,98.67,94.60
693358,,,,,,,,,,29.5,29.5,94.51,86.97,100.00,94.64,95.04,96.19,96.56
967942,,,,,,,,,,42,42,93.98,91.18,94.45,93.91,91.95,99.53,96.17
806060,,,,,,,,,,24.5,24.5,92.72,87.74,88.89,96.58,89.67,93.02,93.44
573622,,,,,,,,,,14.5,14.5,88.51,87.69,91.23,95.58,92.31,94.42,93.62
302410,,,,,,,,,,10.5,10.5,84.05,83.02,90.07,92.43,83.34,0.00,74.15
683218,,,,,,,,,,10.5,10.5,95.29,86.25,99.99,89.81,89.09,96.62,94.84
220272,,,,,,,,,,42.5,42.5,90.22,93.03,91.03,96.27,88.63,95.23,94.40
582104,,,,,,,,,,41.5,41.5,98.46,93.91,97.14,90.40,96.29,95.21,97.24
258504,,,,,,,,,,25,25,91.34,94.19,93.98,93.56,95.84,91.97,95.48
925052,,,,,,,,,,41.5,41.5,90.85,84.49,96.05,92.25,91.00,93.88,93.42
123607,,,,,,,,,,14.5,14.5,93.07,85.38,97.81,88.03,85.38,100.00,93.61
473885,,,,,,,,,,13.5,13.5,94.62,88.03,92.79,100.00,89.53,91.77,94.79
496711,,,,,,,,,,22.5,22.5,100.00,93.17,95.53,93.95,87.84,100.00,97.08
366538,,,,,,,,,,37.5,35.5,87.55,93.18,96.25,95.96,83.57,96.96,94.24
403935,,,,,,,,,,29.5,29.5,93.58,91.92,92.95,90.57,94.71,100.00,95.96
686622,,,,,,,,,,38.5,38.5,89.71,87.23,95.49,94.85,95.72,97.91,95.49
309150,,,,,,,,,,11.5,11.5,93.41,95.93,86.75,97.79,92.64,97.26,95.96
620397,,,,,,,,,,44.5,44.5,87.81,86.32,93.03,99.14,84.69,93.48,92.75
760712,,,,,,,,,,29.5,29.5,87.16,89.39,90.52,90.86,86.27,100.00,92.70
403498,,,,,,,,,,14.5,14.5,87.58,91.09,94.13,93.51,91.05,0.00,78.23
923493,,,,,,,,,,39.5,39.5,99.27,85.77,90.50,97.41,86.49,97.44,94.81
982103,,,,,,,,,,33.5,33.5,96.99,96.42,97.20,99.44,89.20,95.96,97.87
845411,,,,,,,,,,36.5,36.5,88.51,91.65,93.34,97.10,86.55,94.60,93.96
862021,,,,,,,,,,30.5,30.5,87.54,90.04,93.99,88.16,90.22,95.39,92.89
864388,,,,,,,,,,37.5,36.5,94.28,88.40,93.37,90.77,92.09,100.00,95.15
443624,,,,,,,,,,24.5,24.5,95.85,88.18,96.53,97.39,95.57,95.61,96.86
253681,,,,,,,,,,24.5,24.5,85.00,88.68,94.13,93.80,89.69,96.78,93.35
483475,,,,,,,,,,34.5,34.5,96.62,90.80,99.76,94.44,88.94,89.56,95.35
771513,,,,,,,,,,29,29,91.52,92.98,92.19,97.06,87.49,92.79,94.34
474557,,,,,,,,,,26.5,26.5,94.69,89.66,98.65,93.16,96.11,96.64,96.82
366458,,,,,,,,,,37.5,37.5,90.70,93.64,100.00,96.46,100.00,93.00,97.63
298314,,,,,,,,,,39.5,39.5,90.95,91.42,93.88,94.61,86.71,97.97,94.59
611538,,,,,,,,,,44.5,44.5,91.33,91.27,86.98,93.73,86.23,100.00,93.59
887077,,,,,,,,,,44.5,44.5,91.50,84.50,92.24,88.86,95.84,94.40,93.22
593733,,,,,,,,,,44,44,85.77,86.56,89.29,88.13,91.00,99.63,92.06
497635,,,,,,,,,,24.5,24.5,91.51,93.79,96.83,95.21,90.46,96.00,95.97
363043,,,,,,,,,,41.5,41.5,89.84,88.43,89.07,93.84,91.71,92.29,92.86
874471,,,,,,,,,,40.5,40.5,90.40,87.97,90.78,89.48,93.26,100.00,93.98
468245,,,,,,,,,,22.5,22.5,95.96,91.01,94.88,88.94,98.98,94.82,96.10
132308,,,,,,,,,,40.5,39.5,81.42,90.86,94.12,99.51,88.48,100.00,94.40
319860,,,,,,,,,,11.5,11.5,90.73,93.59,94.47,91.59,84.20,96.89,93.91
871414,,,,,,,,,,26.5,26.5,96.20,90.89,93.29,96.92,85.92,96.69,95.32
937585,,,,,,,,,,12.5,12.5,86.07,90.22,90.09,88.85,86.34,95.65,91.54
658299,,,,,,,,,,40.5,40.5,85.25,93.89,98.97,99.12,94.17,94.42,96.30
401077,,,,,,,,,,11.5,11.5,88.56,87.76,93.20,100.00,88.77,95.98,94.38
686872,,,,,,,,,,24.5,24.5,93.63,92.12,94.13,95.43,86.55,93.87,94.62
860068,,,,,,,,,,8.5,8.5,85.16,91.35,93.71,98.61,90.08,97.77,94.78
345323,,,,,,,,,,44,44,92.04,91.50,100.00,93.87,90.42,97.45,96.21
107936,,,,,,,,,,24.5,24.5,94.83,87.97,96.65,88.94,83.59,96.13,93.35
752420,,,,,,,,,,23.5,23.5,87.52,84.93,94.57,95.50,90.42,100.00,94.16
302226,,,,,,,,,,29.5,29.5,94.54,94.87,98.40,91.80,87.99,100.00,96.60
106324,,,,,,,,,,42.5,42.5,97.85,95.28,100.00,97.34,83.84,100.00,97.72
792454,,,,,,,,,,31.5,31.5,90.19,90.38,98.16,97.74,90.79,92.43,95.28
651713,,,,,,,,,,28.5,28.5,90.56,91.68,95.10,90.97,91.49,96.36,94.69
462071,,,,,,,,,,7.5,7.5,84.74,90.77,92.60,90.63,98.88,0.00,78.27
924603,,,,,,,,,,19.5,19.5,90.30,96.97,93.83,92.70,87.27,95.81,94.81
312981,,,,,,,,,,29.5,29.5,97.66,90.18,97.59,89.34,90.82,90.95,94.76
902264,,,,,,,,,,10.5,10.5,86.08,96.48,93.58,98.35,85.18,0.00,78.61
150690,,,,,,,,,,39.5,39.5,89.99,87.65,89.93,95.92,82.23,94.08,91.97
427147,,,,,,,,,,42.5,42.5,89.94,84.39,95.73,88.40,89.24,96.57,92.71
301053,,,,,,,,,,23.5,23.5,91.46,95.99,87.36,93.52,87.08,100.00,94.57
683554,,,,,,,,,,44.5,44.5,87.67,87.42,97.82,92.11,92.97,96.12,94.35
165468,,,,,,,,,,38.5,38.5,89.76,87.15,100.00,100.00,93.36,97.83,96.68
769376,,,,,,,,,,10.5,10.5,86.27,87.54,96.02,87.15,95.47,94.73,93.20
287026,,,,,,,,,,6.5,6.5,90.47,87.04,96.27,90.09,83.49,0.00,76.56
105117,,,,,,,,,,7.5,7.5,91.42,89.39,96.76,91.18,85.02,97.82,93.93
794749,,,,,,,,,,23.5,23.5,90.79,89.18,96.73,99.14,92.19,97.71,96.29
283275,,,,,,,,,,38.5,38.5,96.78,89.33,88.45,94.54,85.79,94.64,93.59
721766,,,,,,,,,,39.5,39.5,97.57,95.00,98.24,94.57,84.02,98.30,96.62
384891,,,,,,,,,,14.5,14.5,97.61,82.36,99.23,97.02,92.02,0.00,80.04
538687,,,,,,,,,,11.5,11.5,90.03,89.92,92.24,92.13,84.15,95.50,92.66
742335,,,,,,,,,,11.5,11.5,87.07,89.93,92.44,92.09,93.78,95.86,93.86
534606,,,,,,,,,,10.5,10.5,93.79,89.55,97.68,96.33,94.78,0.00,80.69
642320,,,,,,,,,,12.5,12.5,91.39,86.01,98.67,86.24,87.38,0.00,76.95
685456,,,,,,,,,,6.5,6.5,89.71,92.01,99.37,93.18,88.02,94.34,94.77
906098,,,,,,,,,,6.5,6.5,97.22,95.51,100.00,99.73,91.07,94.46,98.33
882450,,,,,,,,,,12.5,12.5,91.55,91.85,95.82,97.53,96.98,99.19,97.49
905397,,,,,,,,,,31,31,93.53,88.89,89.47,93.36,91.57,95.79,94.10
279078,,,,,,,,,,13.5,13.5,90.27,92.39,99.36,96.42,91.81,91.16,95.57
115869,,,,,,,,,,33.5,33.5,88.98,98.65,89.39,97.07,93.16,93.78,95.50
776582,,,,,,,,,,44.5,44.5,93.26,94.12,95.06,92.49,97.18,97.22,96.89
377548,,,,,,,,,,14.5,14.5,95.17,90.59,88.30,93.29,91.44,0.00,78.47
420277,,,,,,,,,,10.5,10.5,96.82,90.25,91.23,91.07,88.30,95.98,94.27
846723,,,,,,,,,,21.5,21.5,92.92,88.58,95.35,95.24,91.19,98.85,95.69
641756,,,,,,,,,,41.5,41.5,94.66,92.62,97.36,92.30,89.66,97.30,95.99
139419,,,,,,,,,,10.5,10.5,96.43,98.21,100.00,94.22,96.29,0.00,82.86
349204,,,,,,,,,,39.5,39.5,95.93,94.57,94.19,94.57,91.37,98.12,96.79
136090,,,,,,,,,,23.5,23.5,96.35,88.00,92.35,94.55,87.86,99.41,95.09
288784,,,,,,,,,,42.5,42.5,93.93,86.80,90.24,89.07,84.89,99.49,92.74
222785,,,,,,,,,,40.5,40.5,91.99,95.49,94.19,96.17,86.16,94.29,95.05
207383,,,,,,,,,,22.5,22.5,91.36,87.06,87.38,98.72,91.80,99.69,94.67
922262,,,,,,,,,,13.5,13.5,94.66,91.76,93.16,91.88,93.21,92.93,94.93
185523,,,,,,,,,,47.5,47.5,98.96,91.38,91.10,99.09,83.74,96.93,95.53
575926,,,,,,,,,,40.5,40.5,93.85,94.03,92.92,100.00,83.79,91.49,94.68
904237,,,,,,,,,,24.5,24.5,91.24,86.43,92.53,93.59,83.88,100.00,93.28
857095,,,,,,,,,,12.5,12.5,86.16,92.13,95.01,92.49,87.90,94.61,93.38
488683,,,,,,,,,,25.5,25.5,94.96,92.63,97.92,88.88,97.94,99.47,97.30
819179,,,,,,,,,,42.5,42.5,99.75,87.11,89.91,88.35,90.35,98.96,94.40
568403,,,,,,,,,,39.5,39.5,94.00,88.62,89.73,86.91,90.01,98.30,93.26
988512,,,,,,,,,,12.5,12.5,95.02,83.97,89.65,89.90,89.58,99.92,93.34
528780,,,,,,,,,,12.5,12.5,90.45,89.09,92.63,96.35,95.13,97.87,95.59
287841,,,,,,,,,,42.5,42.5,95.75,90.36,88.46,92.78,92.07,96.24,94.61
643498,,,,,,,,,,26.5,26.5,91.85,87.45,100.00,92.78,89.18,93.04,94.38
464075,,,,,,,,,,34.5,34.5,95.72,88.30,82.76,93.81,93.08,93.89,93.26
373182,,,,,,,,,,10.5,10.5,86.89,92.17,100.00,99.07,89.51,0.00,79.94
584100,,,,,,,,,,21.5,21.5,84.06,87.09,95.55,95.49,91.45,96.77,93.74
356969,,,,,,,,,,29.5,29.5,93.99,80.16,96.94,91.50,88.61,94.28,92.91
387590,,,,,,,,,,39.5,39.5,89.56,84.75,97.59,97.18,88.05,92.51,93.61
868871,,,,,,,,,,12.5,12.5,89.05,88.11,97.58,92.85,87.54,0.00,77.85
780656,,,,,,,,,,12.5,12.5,88.60,96.85,94.43,84.29,88.16,93.46,92.97
351192,,,,,,,,,,42.5,41.5,94.06,91.84,98.92,93.49,86.95,95.63,95.48
343716,,,,,,,,,,40.5,40.5,88.65,79.64,98.98,86.37,90.50,92.77,91.48
469987,,,,,,,,,,11.5,11.5,90.43,93.21,93.42,91.12,96.46,93.15,94.97
979330,,,,,,,,,,12.5,12.5,90.29,89.17,97.23,95.48,86.28,0.00,78.41
984263,,,,,,,,,,35.5,35.5,98.25,87.47,95.23,96.08,88.52,95.86,95.57
646596,,,,,,,,,,37.5,37.5,86.70,93.71,87.87,91.08,93.23,96.53,93.52
917949,,,,,,,,,,11.5,11.5,84.08,81.50,94.48,96.28,85.28,0.00,75.60
912033,,,,,,,,,,25.5,25.5,93.32,93.54,92.13,99.68,82.11,96.63,94.90
900798,,,,,,,,,,36.5,36.5,94.98,93.63,97.78,95.65,85.44,97.59,96.18
377122,,,,,,,,,,13.5,13.5,96.19,94.54,96.46,91.82,92.61,98.53,97.03
142809,,,,,,,,,,37.5,37.5,97.20,84.47,95.18,100.00,85.41,93.38,94.61
114528,,,,,,,,,,13.5,13.5,88.00,85.03,92.96,84.76,86.48,94.37,90.60
908008,,,,,,,,,,14.5,14.5,92.91,91.44,90.65,95.20,85.43,0.00,77.94
547326,,,,,,,,,,21.5,21.5,94.17,92.11,93.38,91.95,96.91,93.60,95.69
276487,,,,,,,,,,43.5,43.5,92.34,88.29,91.60,97.62,86.09,96.40,94.06
402098,,,,,,,,,,37.5,37.5,91.60,90.18,100.00,92.89,87.76,100.00,95.74
441654,,,,,,,,,,26.5,26.5,97.91,92.36,96.60,95.71,100.00,98.43,98.83
582004,,,,,,,,,,14.5,14.5,93.78,93.57,92.52,95.22,89.08,95.19,95.23
911649,,,,,,,,,,24.5,24.5,91.84,90.63,96.21,84.69,100.00,94.47,94.98
640271,,,,,,,,,,28.5,28.5,94.32,80.66,86.63,89.29,86.17,94.14,90.54
592732,,,,,,,,,,41.5,41.5,96.81,92.07,85.34,96.03,87.22,98.90,94.73
634950,,,,,,,,,,24.5,24.5,90.45,97.50,92.65,97.04,90.50,93.48,95.60
765144,,,,,,,,,,29.5,29.5,89.40,85.31,94.44,95.35,89.33,92.77,93.10
568285,,,,,,,,,,25.5,25.5,86.50,88.80,85.75,93.34,87.80,94.79,91.50
603781,,,,,,,,,,37.5,37.5,92.28,85.57,98.98,95.38,88.15,97.59,94.99
556254,,,,,,,,,,32.5,32.5,84.78,88.84,96.93,100.00,88.16,98.63,94.89
862687,,,,,,,,,,42.5,42.5,95.89,82.55,95.41,90.63,90.79,91.63,93.15
424073,,,,,,,,,,39.5,39.5,89.19,87.30,87.50,94.17,84.98,96.93,92.01
103368,,,,,,,,,,27.5,27.5,93.68,90.83,94.18,98.48,85.30,93.75,94.70
646374,,,,,,,,,,36.5,36.5,91.79,94.86,91.68,95.84,84.05,93.76,93.99
793006,,,,,,,,,,37.5,37.5,91.10,90.15,91.80,84.66,89.93,95.71,92.56
447958,,,,,,,,,,11.5,11.5,94.93,94.89,99.32,91.52,87.72,0.00,80.06
422062,,,,,,,,,,31.5,30.5,90.04,89.23,100.00,100.00,93.27,93.89,96.40
388011,,,,,,,,,,22.5,22.5,87.34,89.47,93.09,94.47,86.77,97.38,93.42
314636,,,,,,,,,,24.5,24.5,92.89,97.80,90.46,92.22,91.07,94.14,95.10
606493,,,,,,,,,,10.5,10.5,82.47,95.16,92.28,98.87,91.39,93.62,94.30
688339,,,,,,,,,,38.5,38.5,84.85,89.05,87.80,96.51,95.62,94.84,93.45
515681,,,,,,,,,,36.5,36.5,97.17,88.55,93.78,94.69,82.50,97.75,94.41
598106,,,,,,,,,,38.5,38.5,100.00,83.52,99.15,92.63,88.70,89.62,94.27
143958,,,,,,,,,,29.5,26.5,89.04,87.48,93.12,88.58,88.94,100.00,93.19
829735,,,,,,,,,,24.5,24.5,99.09,88.61,95.51,97.81,92.95,95.02,96.83
952645,,,,,,,,,,26.5,26.5,89.07,90.40,86.78,100.00,98.80,97.96,95.84
811313,,,,,,,,,,13.5,13.5,100.00,85.85,97.56,94.91,92.20,100.00,97.09
627265,,,,,,,,,,44.5,44.5,90.47,88.45,84.67,96.76,91.74,99.11,93.87
179845,,,,,,,,,,10.5,10.5,98.19,85.58,92.71,92.59,95.24,94.06,95.06
636027,,,,,,,,,,15.5,15.5,91.37,94.04,96.52,94.22,93.46,0.00,80.27
191515,,,,,,,,,,39.5,39.5,94.02,94.13,93.28,82.95,89.30,100.00,94.28
222907,,,,,,,,,,13.5,13.5,91.88,91.45,95.11,96.86,88.12,0.00,79.23
241137,,,,,,,,,,27.5,27.5,91.68,94.82,95.76,94.21,92.01,93.42,95.65
308531,,,,,,,,,,23.5,23.5,85.08,91.11,97.63,97.79,88.04,95.08,94.45
889239,,,,,,,,,,22.5,22.5,89.99,83.03,94.34,94.47,84.26,94.47,92.09
625356,,,,,,,,,,10.5,10.5,92.76,85.77,89.22,97.47,87.70,98.32,93.87
313646,,,,,,,,,,8.5,8.5,96.42,100.00,91.59,95.00,90.34,0.00,80.89
